68936|40|2|0|1|3.26|7789.99
68971|43|2|0|0|3.81|9308.89
68971|68|1|0|0|2.09|4493.46
69003|59|1|0|1|3.56|20282.90
69033|40|2|0|1|0.42|2241.13
69138|17|1|0|1|2.50|12251.63
69205|32|2|0|1|4.10|19037.55
69387|87|1|0|0|0.55|3694.37
69470|40|2|0|1|0.79|6033.88
69552|59|1|0|1|2.51|4176.02
69552|59|2|0|1|2.51|6465.89
69552|65|2|0|1|1.02|6057.55
69576|23|2|0|1|0.93|6551.39
69730|52|1|0|1|4.23|6219.24
69730|52|2|0|1|4.23|16215.52
69901|81|2|0|1|0.51|5512.69
69939|40|2|0|1|0.32|3619.20
70039|59|2|0|1|7.74|47137.52
70101|59|2|0|1|0.48|2857.63
70111|9|2|0|0|1.67|11125.29
70112|17|1|0|1|0.62|1063.68
70172|40|2|0|1|1.92|10443.65
70224|17|2|0|1|0.09|3052.52
70378|9|2|0|0|2.45|2534.69
70407|17|1|0|1|0.92|2931.92
70407|87|1|0|0|1.01|3053.68
70449|59|1|0|1|2.90|5537.25
70520|9|2|0|0|0.03|961.91
70598|59|1|0|1|0.83|6129.74
70598|92|1|0|0|2.21|7007.28
70604|81|2|0|1|1.24|9047.06
70620|59|1|0|1|0.85|1266.80
70658|40|2|0|1|0.25|5203.90
70721|15|2|0|1|2.59|19083.30
70754|59|2|0|1|2.81|17472.41
71061|32|2|0|1|2.21|7430.26
71260|26|2|0|1|1.16|4553.09
71300|26|2|0|1|2.12|12673.27
71300|68|1|0|0|1.90|6872.32
71300|84|1|0|0|1.90|7191.83
71520|9|2|0|0|0.29|2686.61
71533|59|2|0|1|1.23|8019.71
71764|17|2|0|1|0.91|8026.82
71764|23|2|0|1|0.06|1492.46
71764|32|2|0|1|2.81|11888.11
71764|87|2|0|0|1.68|13472.91
71764|94|2|0|0|6.10|16418.71
71788|59|2|0|1|0.30|1963.88
71833|94|2|0|0|1.03|7494.32
71993|81|2|0|1|1.28|10989.53
72027|4|2|1|1|2.76|9351.67
72124|32|2|0|1|0.94|6177.18
72130|81|2|0|1|4.33|17855.25
72175|59|1|0|1|0.43|2096.77
72252|17|1|0|1|0.42|1410.39
72315|59|1|0|1|0.10|381.65
72387|59|2|0|1|0.39|3146.95
72495|17|2|0|1|3.29|17248.88
72495|40|2|0|1|2.86|11982.58
72583|59|1|0|1|0.88|1814.87
72803|26|2|0|1|3.38|23493.06
72803|40|2|0|1|1.35|7535.56
72803|59|2|0|1|2.59|17288.16
72803|94|2|0|0|0.80|10040.81
73332|32|2|0|1|0.60|3322.91
73443|17|1|0|1|0.64|1995.13
73443|17|2|0|1|0.64|4226.91
73540|59|2|0|1|0.32|3005.41
73580|59|1|0|1|0.63|1565.68
73893|40|2|0|1|1.16|1444.98
74003|59|2|0|1|2.95|13255.68
74004|52|2|0|1|0.38|4040.32
74410|32|2|0|1|3.74|14679.08
74427|17|2|0|1|1.57|3828.17
74473|59|2|0|1|1.80|8828.18
74722|59|1|0|1|0.68|2737.20
74812|17|1|0|1|0.29|1499.78
74974|15|1|0|1|0.30|1095.54
75037|15|2|0|1|0.57|2830.95
75065|59|1|0|1|1.66|1986.07
75075|17|2|0|1|0.74|3635.32
75171|17|2|0|1|1.73|4421.37
75379|40|2|0|1|0.43|1522.19
75402|59|1|0|1|0.39|1430.52
75428|59|2|0|1|0.34|2119.86
75464|81|1|0|1|1.22|2632.01
75702|17|1|0|1|3.52|9404.58
75832|87|2|0|0|0.12|1038.68
76117|87|1|0|0|1.08|4019.91
76134|26|2|0|1|1.21|6490.59
76361|59|2|0|1|0.45|2844.77
76459|15|2|0|1|2.39|20117.64
76459|17|1|0|1|0.97|5076.26
76459|26|2|0|1|7.54|86486.44
76459|52|2|0|1|8.52|84174.31
76476|17|1|0|1|0.71|2561.05
76588|32|2|0|1|6.83|26449.57
76588|59|2|0|1|1.33|8753.93
76698|17|1|0|1|0.52|954.80
76949|32|2|0|1|0.43|3351.59
76977|81|2|0|1|0.94|7152.73
77069|59|1|0|1|2.33|4779.71
77330|81|2|0|1|1.76|12819.25
77440|59|1|0|1|0.47|1901.97
77527|52|2|0|1|1.12|6994.61
77614|59|2|0|1|0.46|1102.88
77616|17|1|0|1|0.62|1279.47
77661|32|2|0|1|1.29|3593.23
77844|59|2|0|1|1.08|4277.75
77867|81|2|0|1|1.03|6646.79
77867|87|2|0|0|3.22|11289.72
77964|87|1|0|0|0.31|1535.07
77984|15|2|0|1|0.64|4235.42
77984|59|2|0|1|1.59|5355.97
77984|81|2|0|1|1.59|6145.03
78210|59|2|0|1|5.62|17333.13
78229|68|1|0|0|1.16|6386.37
78273|94|2|0|0|1.78|14127.76
78281|94|2|0|0|3.82|23931.67
78460|81|2|0|1|4.54|27457.04
78565|8|2|0|0|1.06|3635.76
78846|15|2|0|1|0.70|4392.49
78846|59|2|0|1|0.85|4133.47
78863|17|2|0|1|2.01|6481.08
79247|32|2|0|1|3.41|33743.21
79247|59|2|0|1|1.48|9215.82
79253|17|1|0|1|0.03|214.73
79550|15|2|0|1|2.54|12689.97
79653|59|1|0|1|3.16|10081.14
79722|52|2|0|1|0.36|4589.52
79796|94|2|0|0|3.00|14242.21
79903|23|2|0|1|1.02|6614.07
80170|32|2|0|1|2.16|7382.70
80170|59|2|0|1|1.87|7141.75
80461|59|1|0|1|0.40|698.61
80479|52|2|0|1|5.64|23324.46
80506|40|2|0|1|1.79|9594.68
80600|52|1|0|1|0.89|2688.82
80627|8|2|0|0|3.00|19240.93
80627|9|2|0|0|11.16|36623.40
80627|43|2|0|0|4.24|12800.52
80627|62|2|0|0|1.80|4071.08
80886|17|2|0|1|0.19|7389.61
80942|17|2|0|1|3.92|14287.56
81034|17|1|0|1|3.07|7712.83
81034|68|1|0|0|4.89|14256.79
81034|92|1|0|0|3.51|5837.64
81093|17|1|0|1|0.70|3312.52
81554|32|2|0|1|0.47|4220.34
81717|17|1|0|1|0.26|1209.66
82023|43|2|0|0|6.51|22698.06
82727|17|1|0|1|0.98|3154.10
82928|15|2|0|1|3.79|27480.40
82939|68|1|0|0|0.76|2936.09
83256|59|2|0|1|2.26|10815.42
83458|10|2|0|1|1.81|8844.67
83458|26|2|0|1|1.02|7819.86
83472|17|1|0|1|7.42|31840.31
83472|59|1|0|1|16.46|37625.88
83472|81|1|0|1|8.00|32628.75
84051|15|2|0|1|4.10|13306.68
84051|23|2|0|1|3.80|37676.71
84051|59|2|0|1|3.00|16922.47
84174|15|2|0|1|2.74|15067.60
84174|32|2|0|1|2.63|14958.04
84174|40|2|0|1|3.06|8471.35
84183|59|2|0|1|0.66|2612.97
84287|59|1|0|1|0.40|1130.79
84380|17|1|0|1|0.12|331.14
84413|94|2|0|0|1.36|10905.73
84482|81|1|0|1|4.96|18807.48
84518|32|2|0|1|0.36|5920.32
84613|59|1|0|1|5.51|13638.62
84613|81|1|0|1|1.16|7198.39
84689|92|1|0|0|1.14|6415.72
84804|17|2|0|1|1.66|9473.35
84804|32|2|0|1|17.18|68034.08
84904|32|2|0|1|1.02|5698.55
84948|68|1|0|0|2.34|5851.81
85001|15|2|0|1|0.78|4534.72
85201|17|1|0|1|0.16|380.25
85203|59|2|0|1|0.82|2000.03
85407|59|1|0|1|0.60|2648.12
85414|59|2|0|1|2.55|13731.02
85515|15|2|0|1|1.87|14958.58
85546|23|2|0|1|7.13|20954.74
85548|26|2|0|1|3.63|27501.95
85548|32|2|0|1|1.61|7871.98
85548|40|2|0|1|1.03|3163.78
85756|59|1|0|1|3.39|4777.01
85840|81|1|0|1|1.40|2923.20
85840|87|2|0|0|1.85|16740.17
85855|59|2|0|1|0.95|7727.35
85924|52|2|0|1|0.42|3449.48
85950|9|2|0|0|2.17|7692.94
85950|94|2|0|0|0.66|6286.65
85952|87|2|0|0|0.53|2405.35
85984|32|2|0|1|4.37|26832.64
85984|59|2|0|1|4.60|23902.09
86182|84|2|0|0|0.18|2437.21
86229|59|2|0|1|0.12|1152.73
86237|17|1|0|1|0.17|409.56
86267|52|2|0|1|0.44|1821.79
86271|40|2|0|1|0.60|3660.14
86271|59|1|0|1|1.00|5666.02
86271|59|2|0|1|1.00|4818.97
86271|87|2|0|0|1.41|8899.83
86542|59|1|0|1|0.61|3444.94
86582|17|1|0|1|7.42|32739.07
86582|59|1|0|1|7.42|10243.94
86743|26|2|0|1|1.77|14826.92
86749|52|2|0|1|1.55|8801.57
86767|94|2|0|0|0.63|5847.29
86901|52|2|0|1|1.27|6428.07
86916|40|2|0|1|4.65|29142.88
87125|17|2|0|1|0.43|3752.29
87125|32|2|0|1|0.24|3907.56
87201|59|1|0|1|0.42|2996.37
87207|59|2|0|1|0.33|1956.97
87293|32|2|0|1|2.73|22514.83
87293|59|2|0|1|1.20|8068.45
87434|15|2|0|1|2.43|11494.47
87539|59|2|0|1|0.32|2487.64
87552|9|2|0|0|0.77|6935.18
87664|59|1|0|1|2.09|1508.56
87873|32|2|0|1|1.37|10119.68
87873|59|1|0|1|5.96|16354.04
87873|59|2|0|1|5.96|17950.48
87878|15|2|0|1|6.98|27861.51
88023|9|2|0|0|0.26|2181.21
88040|17|1|0|1|3.28|11790.77
88040|92|1|0|0|0.50|2635.26
88205|87|1|0|0|0.53|2590.11
88517|87|1|0|0|0.94|6796.22
88525|23|2|0|1|2.06|11960.36
88691|17|2|0|1|2.45|12598.21
88841|52|1|0|1|0.81|2483.69
88928|40|2|0|1|4.57|33202.87
88928|52|2|0|1|1.61|11531.99
89417|23|2|0|1|2.98|12145.02
89417|32|2|0|1|1.30|9670.13
89417|59|2|0|1|3.96|22718.48
89430|15|2|0|1|0.78|3502.27
89440|26|2|0|1|4.50|20515.07
89440|40|2|0|1|2.16|16013.06
89602|32|2|0|1|4.35|13857.30
89768|52|2|0|1|2.53|7395.53
89835|17|1|0|1|0.19|1737.90
89842|17|1|0|1|0.21|1252.34
90076|15|2|0|1|0.19|2776.56
90202|9|2|0|0|1.94|6997.40
90227|17|1|0|1|1.66|3418.09
90537|59|2|0|1|0.47|4499.25
90597|59|1|0|1|1.93|8062.03
90901|59|2|0|1|7.24|24230.58
90980|9|2|0|0|0.68|5851.80
91094|59|1|0|1|0.93|5071.28
91148|23|2|0|1|2.42|15625.08
91148|32|2|0|1|1.58|12187.30
91178|59|1|0|1|0.28|2603.63
91179|9|2|0|0|2.00|7577.54
91179|17|2|0|1|1.12|6981.76
91249|40|2|0|1|1.42|11557.40
91435|59|1|0|1|0.09|426.88
91517|59|2|0|1|0.14|3561.63
91543|40|2|0|1|0.27|3209.85
91752|32|2|0|1|1.02|6164.74
91794|23|2|0|1|0.78|5622.26
91845|38|2|0|0|0.69|9792.12
91975|15|2|0|1|0.26|4054.62
92013|87|2|0|0|5.13|22990.31
92023|8|2|0|0|2.36|10292.56
92027|59|1|0|1|0.43|2760.33
92099|40|2|0|1|0.84|5317.46
92218|68|1|0|0|1.70|5086.53
92218|94|2|0|0|2.11|7728.07
92490|32|2|0|1|1.00|7477.19
92531|59|1|0|1|0.82|2807.03
92531|59|2|0|1|0.82|4299.88
92556|15|2|0|1|1.69|12224.67
92556|32|2|0|1|1.26|10738.31
92583|17|1|0|1|1.56|2148.43
92583|43|2|0|0|2.29|15212.61
92583|68|1|0|0|1.80|4436.55
92583|84|2|0|0|1.28|4969.55
92583|87|1|0|0|2.00|4811.96
92853|17|1|0|1|0.51|906.25
92933|17|1|0|1|0.20|1739.02
93168|59|1|0|1|1.23|5393.73
93182|40|2|0|1|0.77|4759.22
93228|17|1|0|1|0.47|2321.43
93417|59|2|0|1|1.47|11485.54
93435|17|1|0|1|2.13|5337.02
93435|26|2|0|1|0.88|4683.05
93498|59|1|0|1|5.03|37848.66
93510|92|1|0|0|0.08|1157.44
93538|17|1|0|1|3.95|11946.22
93538|59|1|0|1|3.23|6412.43
93922|59|2|0|1|3.14|20763.16
93922|87|2|0|0|4.91|32934.51
93970|59|2|0|1|1.12|5694.41
94033|52|2|0|1|2.05|8896.36
94181|81|2|0|1|2.79|5274.43
94181|84|2|0|0|0.56|3820.60
94553|32|2|0|1|3.40|22993.13
94553|59|2|0|1|3.26|25731.25
94554|94|2|0|0|2.34|10090.12
94589|59|2|0|1|0.21|3425.04
94886|32|2|0|1|3.57|29534.60
94968|32|2|0|1|2.14|16643.30
95008|17|1|0|1|0.54|3351.08
95011|15|2|0|1|0.14|2529.09
95018|59|2|0|1|0.47|1409.78
95287|40|2|0|1|1.75|9242.10
95311|15|2|0|1|0.79|5802.15
95319|32|2|0|1|1.00|9408.31
95372|52|1|0|1|1.12|4548.92
95396|68|1|0|0|1.45|5594.30
95476|17|2|0|1|4.07|25866.45
95476|59|2|0|1|2.04|13267.28
95476|68|1|0|0|2.71|6153.05
95476|81|2|0|1|1.91|16064.12
95601|87|1|0|0|1.19|4669.90
95661|59|1|0|1|0.61|2243.23
95678|17|1|0|1|9.52|54391.82
95678|52|2|0|1|4.02|52560.92
95678|59|1|0|1|20.82|47193.17
95678|94|2|0|0|9.74|45084.71
95961|17|1|0|1|0.41|1620.73
95974|81|2|0|1|0.37|7017.34
96004|17|1|0|1|0.85|2263.97
96038|17|1|0|1|0.31|2716.92
96379|87|1|0|0|0.69|4160.26
96414|17|1|0|1|0.33|2111.41
96832|59|2|0|1|0.42|7091.56
96847|17|1|0|1|2.06|989.95
96975|23|2|0|1|2.02|9034.52
97172|59|2|0|1|2.70|8083.70
97437|38|2|0|0|3.53|17714.78
97437|59|1|0|1|0.78|3776.96
97574|59|2|0|1|2.72|6608.26
97661|68|1|0|0|3.52|7722.20
97695|52|1|0|1|0.42|2562.65
97861|59|1|0|1|1.75|3228.22
97942|68|1|0|0|2.58|3222.58
97942|81|1|0|1|0.19|1187.04
97945|59|1|0|1|0.41|1751.37
98118|17|2|0|1|0.83|3307.09
98118|52|2|0|1|2.18|8879.55
98118|59|2|0|1|0.88|3769.89
98140|26|2|0|1|3.56|25760.90
98140|59|2|0|1|4.59|12200.81
98248|87|1|0|0|0.52|3056.13
98265|32|2|0|1|1.41|12578.56
98346|40|2|0|1|0.65|3551.84
98490|59|1|0|1|0.41|3021.36
98571|17|1|0|1|0.25|1718.60
98646|9|2|0|0|3.23|9899.24
98747|9|2|0|0|3.32|8733.91
98747|59|2|0|1|2.11|11611.34
98814|32|2|0|1|3.33|30766.74
98814|40|2|0|1|2.77|10464.33
98825|94|2|0|0|2.45|14015.81
98871|52|2|0|1|0.24|3349.40
98995|17|1|0|1|0.34|1592.96
98995|68|1|0|0|0.57|2503.02
99108|52|2|0|1|1.61|6471.03
99146|17|2|0|1|0.83|3432.22
99282|59|2|0|1|1.62|7877.60
99377|52|2|0|1|0.65|2716.99
99693|81|1|0|1|6.34|25201.98
99793|52|2|0|1|0.13|4399.85
99793|87|2|0|0|0.02|4090.16
